https://github.com/LonamiWebs/Telethon,https://docs.telethon.dev/en/latest/misc/changelog.html?highlight=releases#deprecation,-,-
https://github.com/googleapis/google-api-python-client,-,https://github.com/googleapis/google-api-python-client/releases,-
https://github.com/tschellenbach/Stream-Framework,-,-,-
https://github.com/cloudtools/troposphere,-,https://github.com/cloudtools/troposphere/releases,-
https://github.com/mdbloice/Augmentor,-,-,-
https://github.com/librosa/librosa,https://librosa.org/doc/latest/changelog.html,https://github.com/librosa/librosa,-
https://github.com/ChrisKnott/Eel,-,https://github.com/ChrisKnott/Eel/releases,-
https://github.com/microsoft/playwright-python,-,https://github.com/microsoft/playwright-python/releases,-
https://github.com/intel-isl/Open3D,-,https://github.com/intel-isl/Open3D/releases,-
https://github.com/pytube/pytube,-,https://github.com/pytube/pytube/releases,-
https://github.com/pypa/virtualenv,https://virtualenv.pypa.io/en/latest/changelog.html,-,-
https://github.com/tyiannak/pyAudioAnalysis,-,-,-
https://github.com/Lasagne/Lasagne,-,https://github.com/Lasagne/Lasagne/releases,-
https://github.com/python-trio/trio,https://trio.readthedocs.io/en/latest/history.html,-,-
https://github.com/PyCQA/isort,https://pycqa.github.io/isort/CHANGELOG/,https://github.com/PyCQA/isort/releases,-
https://github.com/MechanicalSoup/MechanicalSoup,https://mechanicalsoup.readthedocs.io/en/stable/ChangeLog.html,https://github.com/MechanicalSoup/MechanicalSoup/releases,-
https://github.com/googleapis/google-cloud-python,-,https://github.com/googleapis/google-cloud-python/releases,-
https://github.com/kubernetes-client/python,https://github.com/kubernetes-client/python/blob/release-17.0/CHANGELOG.md,https://github.com/kubernetes/kubernetes/releases,"//*[contains(concat( "" "", @class, "" "" ), concat( "" "", ""container-lg"", "" "" ))]"
https://github.com/pytoolz/toolz,-,https://github.com/pytoolz/toolz/releases,-
https://github.com/snipsco/snips-nlu,,https://github.com/snipsco/snips-nlu/releases,
